word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
rolling,roll,VERB,1,1,Old Age,1.0,False,1173
decay,decay,VERB,1,1,Old Age,1.0,False,1174
maintain,maintain,VERB,1,1,Old Age,1.0,False,1175
lover,lover,NOUN,1,1,Old Age,1.0,False,1176
freak,freak,NOUN,1,1,Old Age,1.0,False,1177
ooo,ooo,PROPN,1,1,Old Age,1.0,False,1178
guess,guess,VERB,1,1,Smells Like Teen Spirit,1.0,False,1179
whatever,whatever,PRON,1,1,Smells Like Teen Spirit,1.0,True,1180
hurry,hurry,VERB,1,1,Come as You Are,1.0,False,1181
choice,choice,PROPN,1,1,Come as You Are,1.0,False,1182
worse,bad,ADJ,1,1,Smells Like Teen Spirit,1.0,False,1183
gift,gift,NOUN,1,1,Smells Like Teen Spirit,1.0,False,1184
blessed,blessed,ADJ,1,1,Smells Like Teen Spirit,1.0,False,1185
group,group,NOUN,1,1,Smells Like Teen Spirit,1.0,False,1186
doused,douse,VERB,1,1,Come as You Are,1.0,False,1187
mud,mud,NOUN,1,1,Come as You Are,1.0,False,1188
soaked,soak,VERB,1,1,Come as You Are,1.0,False,1189
bleach,bleach,NOUN,1,1,Come as You Are,1.0,False,1190
trend,trend,NOUN,1,1,Come as You Are,1.0,False,1191
ria,ria,PROPN,1,1,Come as You Are,1.0,False,1192
forget,forget,VERB,1,1,Smells Like Teen Spirit,1.0,False,1193
taste,taste,VERB,1,1,Smells Like Teen Spirit,1.0,False,1194
blackmailed,blackmail,VERB,1,1,On a Plain,1.0,False,1195
forgot,forgot,PROPN,1,1,On a Plain,1.0,False,1196
code,code,NOUN,1,1,On a Plain,1.0,False,1197
somewhere,somewhere,ADV,1,1,On a Plain,1.0,True,1198
memory,memory,NOUN,1,1,On a Plain,1.0,False,1199
stored,store,VERB,1,1,On a Plain,1.0,False,1200
defense,defense,NOUN,1,1,On a Plain,1.0,False,1201
neutered,neuter,VERB,1,1,On a Plain,1.0,False,1202
kicked,kick,VERB,1,1,Sliver,1.0,False,1203
screamed,scream,VERB,1,1,Sliver,1.0,False,1204
mashed,mashed,ADJ,1,1,Sliver,1.0,False,1205
potatoes,potato,NOUN,1,1,Sliver,1.0,False,1206
stuff,stuff,NOUN,1,1,Sliver,1.0,False,1207
safe,safe,ADJ,1,1,On a Plain,1.0,False,1208
quote,quote,VERB,1,1,On a Plain,1.0,False,1209
sheep,sheep,NOUN,1,1,On a Plain,1.0,False,1210
