word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
leaves,leave,VERB,1,1,Crazy Little Thing Called Love,1.0,False,1119
sweat,sweat,NOUN,1,1,Crazy Little Thing Called Love,1.0,False,1120
cradle,cradle,NOUN,1,1,Crazy Little Thing Called Love,1.0,False,1121
swings,swing,VERB,1,1,Crazy Little Thing Called Love,1.0,False,1122
jives,jive,VERB,1,1,Crazy Little Thing Called Love,1.0,False,1123
ways,way,NOUN,1,1,Another One Bites the Dust,1.0,False,1124
jellyfish,jellyfish,ADJ,1,1,Crazy Little Thing Called Love,1.0,False,1125
drives,drive,VERB,1,1,Crazy Little Thing Called Love,1.0,False,1126
learned,learn,VERB,1,1,Good Old-Fashioned Lover Boy,1.0,False,1127
passion,passion,NOUN,1,1,Good Old-Fashioned Lover Boy,1.0,False,1128
school,school,PROPN,1,1,Good Old-Fashioned Lover Boy,1.0,False,1129
dining,dining,NOUN,1,1,Good Old-Fashioned Lover Boy,1.0,False,1130
ritz,ritz,PROPN,1,1,Good Old-Fashioned Lover Boy,1.0,False,1131
precisely,precisely,ADV,1,1,Good Old-Fashioned Lover Boy,1.0,False,1132
taste,taste,VERB,1,1,Good Old-Fashioned Lover Boy,1.0,False,1133
romancing,romancing,NOUN,1,1,Good Old-Fashioned Lover Boy,1.0,False,1134
letter,letter,NOUN,1,1,Good Old-Fashioned Lover Boy,1.0,False,1135
fancy,fancy,ADJ,1,1,Good Old-Fashioned Lover Boy,1.0,False,1136
shakes,shake,VERB,1,1,Crazy Little Thing Called Love,1.0,False,1137
cartier,cartier,PROPN,1,1,Bicycle Race,1.0,False,1138
income,income,NOUN,1,1,Bicycle Race,1.0,False,1139
tax,tax,NOUN,1,1,Bicycle Race,1.0,False,1140
jesus,jesus,PROPN,1,1,Bicycle Race,1.0,False,1141
candidate,candidate,NOUN,1,1,Bicycle Race,1.0,False,1142
vietnam,vietnam,PROPN,1,1,Bicycle Race,1.0,False,1143
watergate,watergate,PROPN,1,1,Bicycle Race,1.0,False,1144
caine,caine,PROPN,1,1,Bicycle Race,1.0,False,1145
john,john,PROPN,1,1,Bicycle Race,1.0,False,1146
wayne,wayne,PROPN,1,1,Bicycle Race,1.0,False,1147
president,president,PROPN,1,1,Bicycle Race,1.0,False,1148
superman,superman,PROPN,1,1,Bicycle Race,1.0,False,1149
cheese,cheese,NOUN,1,1,Bicycle Race,1.0,False,1150
duties,duty,NOUN,1,1,Bicycle Race,1.0,False,1151
riding,rid,VERB,1,1,Bicycle Race,1.0,False,1152
beauties,beauty,NOUN,1,1,Bicycle Race,1.0,False,1153
marks,mark,NOUN,1,1,Bicycle Race,1.0,False,1154
coke,coke,PROPN,1,1,Bicycle Race,1.0,False,1155
royce,royce,PROPN,1,1,Bicycle Race,1.0,False,1156
choice,choice,NOUN,1,1,Bicycle Race,1.0,False,1157
christ,christ,PROPN,1,1,Bicycle Race,1.0,False,1158
peter,peter,PROPN,1,1,Bicycle Race,1.0,False,1159
pan,pan,PROPN,1,1,Bicycle Race,1.0,False,1160
frankenstein,frankenstein,PROPN,1,1,Bicycle Race,1.0,False,1161
nature,nature,NOUN,1,1,Seven Seas of Rhye,1.0,False,1162
history,history,NOUN,1,1,Hammer to Fall,1.0,False,1163
mercy,mercy,PROPN,1,1,Hammer to Fall,1.0,False,1164
piece,piece,NOUN,1,1,Hammer to Fall,1.0,False,1165
builds,build,VERB,1,1,Who Wants to Live Forever,1.0,False,1166
slips,slip,VERB,1,1,Who Wants to Live Forever,1.0,False,1167
decided,decide,VERB,1,1,Who Wants to Live Forever,1.0,False,1168
sweet,sweet,ADJ,1,1,Who Wants to Live Forever,1.0,False,1169
moment,moment,NOUN,1,1,Who Wants to Live Forever,1.0,False,1170
lips,lip,NOUN,1,1,Who Wants to Live Forever,1.0,False,1171
wine,wine,NOUN,1,1,Good Old-Fashioned Lover Boy,1.0,False,1172
saloon,saloon,NOUN,1,1,Good Old-Fashioned Lover Boy,1.0,False,1173
patter,patter,NOUN,1,1,Good Old-Fashioned Lover Boy,1.0,False,1174
yours,your,NOUN,1,1,Good Old-Fashioned Lover Boy,1.0,True,1175
tight,tight,ADV,1,1,Good Old-Fashioned Lover Boy,1.0,False,1176
sunny,sunny,ADJ,1,1,’39,1.0,False,1177
morn,morn,ADJ,1,1,’39,1.0,False,1178
sweetest,sweetest,PROPN,1,1,’39,1.0,False,1179
sight,sight,NOUN,1,1,’39,1.0,False,1180
followed,follow,VERB,1,1,’39,1.0,False,1181
storytellers,storyteller,NOUN,1,1,’39,1.0,False,1182
brave,brave,ADJ,1,1,’39,1.0,False,1183
babe,babe,NOUN,1,1,Hammer to Fall,1.0,False,1184
assembled,assemble,VERB,1,1,’39,1.0,False,1185
lands,land,NOUN,1,1,’39,1.0,False,1186
nicely,nicely,ADV,1,1,Good Old-Fashioned Lover Boy,1.0,False,1187
telephone,telephone,NOUN,1,1,Good Old-Fashioned Lover Boy,1.0,False,1188
serenade,serenade,VERB,1,1,Good Old-Fashioned Lover Boy,1.0,False,1189
gently,gently,ADV,1,1,Good Old-Fashioned Lover Boy,1.0,False,1190
play,play,VERB,1,1,Good Old-Fashioned Lover Boy,1.0,False,1191
strings,string,NOUN,1,1,Good Old-Fashioned Lover Boy,1.0,False,1192
valentino,valentino,PROPN,1,1,Good Old-Fashioned Lover Boy,1.0,False,1193
alarm,alarm,NOUN,1,1,Good Old-Fashioned Lover Boy,1.0,False,1194
