word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
drivin,drivin,NOUN,1,1,When the Sun Goes Down,1.0,False,1504
guessing,guess,VERB,1,1,Fluorescent Adolescent,1.0,False,1505
electric,electric,ADJ,1,1,Fluorescent Adolescent,1.0,False,1506
tips,tip,NOUN,1,1,Fluorescent Adolescent,1.0,False,1507
although,although,SCONJ,1,1,When the Sun Goes Down,1.0,True,1508
infected,infect,VERB,1,1,When the Sun Goes Down,1.0,False,1509
roxanne,roxanne,PROPN,1,1,When the Sun Goes Down,1.0,False,1510
offences,offence,NOUN,1,1,When the Sun Goes Down,1.0,False,1511
shape,shape,NOUN,1,1,Star Treatment,1.0,False,1512
apparition,apparition,NOUN,1,1,Star Treatment,1.0,False,1513
pull,pull,VERB,1,1,Star Treatment,1.0,False,1514
ugly,ugly,ADJ,1,1,Star Treatment,1.0,False,1515
weather,weather,NOUN,1,1,Star Treatment,1.0,False,1516
rear,rear,ADJ,1,1,Star Treatment,1.0,False,1517
via,via,ADP,1,1,Star Treatment,1.0,True,1518
beneath,beneath,ADP,1,1,When the Sun Goes Down,1.0,False,1519
clad,clothe,VERB,1,1,When the Sun Goes Down,1.0,False,1520
scantily,scantily,ADV,1,1,When the Sun Goes Down,1.0,False,1521
highway,highway,NOUN,1,1,Star Treatment,1.0,False,1522
sees,see,VERB,1,1,When the Sun Goes Down,1.0,False,1523
