word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
i,i,PRON,932,50,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cherry; Cinnamon Girl; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Sad Girl; Salvatore; Say Yes To Heaven; Shades of Cool; Summer Bummer; Summertime Sadness; The greatest; Ultraviolence; Venice Bitch; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",18.64,True,1
you,you,PRON,759,49,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cherry; Cinnamon Girl; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Sad Girl; Salvatore; Say Yes To Heaven; Shades of Cool; Summer Bummer; Summertime Sadness; The greatest; Ultraviolence; Venice Bitch; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",15.49,True,2
the,the,DET,627,50,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cherry; Cinnamon Girl; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Sad Girl; Salvatore; Say Yes To Heaven; Shades of Cool; Summer Bummer; Summertime Sadness; The greatest; Ultraviolence; Venice Bitch; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",12.54,True,3
me,i,PRON,427,47,A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cinnamon Girl; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Radio; Ride; Ride Monologue; Sad Girl; Salvatore; Say Yes To Heaven; Shades of Cool; Summer Bummer; Summertime Sadness; The greatest; Ultraviolence; Venice Bitch; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it,9.09,True,4
and,and,CCONJ,355,47,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cherry; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; How to disappear; Let The Light In; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Sad Girl; Salvatore; Say Yes To Heaven; Shades of Cool; Summer Bummer; The greatest; Ultraviolence; Venice Bitch; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",7.55,True,5
to,to,PART,333,47,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cherry; Cinnamon Girl; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Sad Girl; Salvatore; Say Yes To Heaven; Summer Bummer; Summertime Sadness; The greatest; Ultraviolence; Venice Bitch; West Coast; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",7.09,True,6
a,a,DET,313,46,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Cherry; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Sad Girl; Salvatore; Say Yes To Heaven; Shades of Cool; Summer Bummer; Summertime Sadness; The greatest; Ultraviolence; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",6.8,True,7
my,my,PRON,306,46,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Chemtrails Over the Country Club; Cherry; Cinnamon Girl; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Sad Girl; Salvatore; Say Yes To Heaven; Shades of Cool; Summer Bummer; Summertime Sadness; The greatest; Ultraviolence; Venice Bitch; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",6.65,True,8
in,in,ADP,299,46,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Chemtrails Over the Country Club; Cherry; Cinnamon Girl; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; How to disappear; Let The Light In; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Salvatore; Say Yes To Heaven; Shades of Cool; Summer Bummer; Summertime Sadness; The greatest; Venice Bitch; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",6.5,True,9
it,it,PRON,292,47,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cherry; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Sad Girl; Salvatore; Say Yes To Heaven; Summer Bummer; Summertime Sadness; The greatest; Ultraviolence; Venice Bitch; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",6.21,True,10
s,be,AUX,289,49,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cherry; Cinnamon Girl; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Sad Girl; Salvatore; Say Yes To Heaven; Shades of Cool; Summer Bummer; Summertime Sadness; The greatest; Venice Bitch; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",5.9,True,11
m,be,AUX,240,41,A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cherry; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; How to disappear; Let The Light In; Love; Love song; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Off to the Races; Radio; Ride; Ride Monologue; Sad Girl; Shades of Cool; Summer Bummer; Summertime Sadness; The greatest; Ultraviolence; Venice Bitch; Video Games; West Coast; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it,5.85,True,12
do,do,VERB,222,40,A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cinnamon Girl; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Radio; Ride; Sad Girl; Say Yes To Heaven; Shades of Cool; Summer Bummer; The greatest; Ultraviolence; Video Games; West Coast; hope is a dangerous thing for a woman like me to have - but i have it,5.55,True,13
on,on,ADP,214,46,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cherry; Cinnamon Girl; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Sad Girl; Salvatore; Say Yes To Heaven; Summer Bummer; Summertime Sadness; The greatest; Ultraviolence; Venice Bitch; Video Games; West Coast; White Mustang; hope is a dangerous thing for a woman like me to have - but i have it",4.65,True,14
n't,not,PART,211,43,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cinnamon Girl; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew (The Flight Demo); Fingertips; Fuck it I love you; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Sad Girl; Salvatore; Say Yes To Heaven; Shades of Cool; Summer Bummer; The greatest; Ultraviolence; Venice Bitch; West Coast; White Mustang; hope is a dangerous thing for a woman like me to have - but i have it",4.91,True,15
your,your,PRON,198,39,A&W; Blue Jeans; Born to Die; Carmen; Chemtrails Over the Country Club; Cherry; Cinnamon Girl; Cola; Dark Paradise; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Fingertips; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Ride Monologue; Salvatore; Shades of Cool; Summer Bummer; Ultraviolence; Venice Bitch; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it,5.08,True,16
love,love,VERB,195,33,A&W; Blue Jeans; Born to Die; Brooklyn Baby; Chemtrails Over the Country Club; Cherry; Cinnamon Girl; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fuck it I love you; Gods & Monsters; High By The Beach; How to disappear; Let The Light In; Love; Love song; Lust for Life; Margaret; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Radio; Shades of Cool; Summer Bummer; Ultraviolence; Venice Bitch; West Coast; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it,5.91,False,17
like,like,ADP,194,46,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cherry; Cinnamon Girl; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; How to disappear; Let The Light In; Love song; Lust for Life; Margaret; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Sad Girl; Salvatore; Say Yes To Heaven; Summer Bummer; Summertime Sadness; The greatest; Ultraviolence; Venice Bitch; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",4.22,False,18
baby,baby,NOUN,179,35,A&W; Blue Jeans; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cola; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Fingertips; Fuck it I love you; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Love; Love song; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Off to the Races; Radio; Ride; Sad Girl; Shades of Cool; Summer Bummer; Summertime Sadness; The greatest; Ultraviolence; Venice Bitch; Video Games; West Coast; hope is a dangerous thing for a woman like me to have - but i have it,5.11,False,19
that,that,SCONJ,174,38,"A&W; Blue Jeans; Born to Die; Carmen; Cinnamon Girl; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Doin’ Time; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; Norman fucking Rockwell; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Summer Bummer; Summertime Sadness; The greatest; Ultraviolence; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",4.58,True,20
of,of,ADP,160,35,"A&W; Blue Jeans; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cherry; Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; National Anthem; Norman fucking Rockwell; Off to the Races; Paris, Texas; Ride; Ride Monologue; Salvatore; Shades of Cool; Summer Bummer; The greatest; Ultraviolence; Venice Bitch; Video Games; West Coast; White Mustang; hope is a dangerous thing for a woman like me to have - but i have it",4.57,True,21
we,we,PRON,151,26,A&W; Blue Jeans; Born to Die; Brooklyn Baby; Chemtrails Over the Country Club; Cola; Dark Paradise; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Get Free; Gods & Monsters; Happiness is a butterfly; High By The Beach; Let The Light In; Love song; Lust for Life; National Anthem; Off to the Races; Ride; Ride Monologue; Summer Bummer; The greatest; Ultraviolence; Venice Bitch,5.81,True,22
is,be,AUX,150,34,"A&W; Blue Jeans; Born to Die; Chemtrails Over the Country Club; Cherry; Cola; Dark Paradise; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Off to the Races; Paris, Texas; Radio; Ride Monologue; Shades of Cool; Summer Bummer; The greatest; Ultraviolence; Video Games; hope is a dangerous thing for a woman like me to have - but i have it",4.41,True,23
for,for,ADP,150,35,A&W; Blue Jeans; Carmen; Chemtrails Over the Country Club; Cola; Dark Paradise; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; How to disappear; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Ride Monologue; Salvatore; Shades of Cool; Summer Bummer; Ultraviolence; Venice Bitch; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it,4.29,True,24
re,be,AUX,144,35,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cherry; Cinnamon Girl; Dark Paradise; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fuck it I love you; Gods & Monsters; Happiness is a butterfly; High By The Beach; How to disappear; Let The Light In; Love; Lust for Life; Margaret; Mariners Apartment Complex; National Anthem; Norman fucking Rockwell; Off to the Races; Paris, Texas; Sad Girl; Salvatore; Shades of Cool; Summer Bummer; Summertime Sadness; Ultraviolence; Venice Bitch; West Coast; White Mustang",4.11,True,25
be,be,AUX,140,29,A&W; Blue Jeans; Carmen; Cinnamon Girl; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Margaret; Meet Me in the Pale Moonlight; National Anthem; Off to the Races; Radio; Ride; Ride Monologue; Sad Girl; Say Yes To Heaven; Summer Bummer; Venice Bitch,4.83,True,26
ah,ah,INTJ,114,9,Brooklyn Baby; Cinnamon Girl; Dark Paradise; Happiness is a butterfly; Heroin; Norman fucking Rockwell; Salvatore; Shades of Cool; Venice Bitch,12.67,False,27
all,all,PRON,111,37,Blue Jeans; Born to Die; Carmen; Chemtrails Over the Country Club; Cherry; Cinnamon Girl; Cola; Dark Paradise; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Heroin; High By The Beach; How to disappear; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; Norman fucking Rockwell; Off to the Races; Ride; Ride Monologue; Salvatore; Say Yes To Heaven; Summer Bummer; The greatest; Ultraviolence; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it,3.0,True,28
he,he,PRON,111,21,A&W; Blue Jeans; Brooklyn Baby; Cola; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Fingertips; Happiness is a butterfly; How to disappear; Lust for Life; Margaret; Meet Me in the Pale Moonlight; National Anthem; Off to the Races; Sad Girl; Shades of Cool; Ultraviolence; Video Games; West Coast; Young and Beautiful,5.29,True,29
but,but,SCONJ,106,36,A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Cinnamon Girl; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Fuck it I love you; Get Free; Heroin; High By The Beach; How to disappear; Love; Love song; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Ride; Ride Monologue; Sad Girl; Salvatore; Shades of Cool; Summer Bummer; The greatest; Ultraviolence; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it,2.94,True,30
know,know,VERB,104,29,"A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Cola; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Fuck it I love you; Gods & Monsters; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Paris, Texas; Ride Monologue; Summertime Sadness; The greatest; Ultraviolence; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",3.59,False,31
da,da,VERB,103,3,Brooklyn Baby; Salvatore; Shades of Cool,34.33,False,32
just,just,ADV,100,29,"A&W; Blue Jeans; Chemtrails Over the Country Club; Cherry; Cinnamon Girl; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Fingertips; Fuck it I love you; Happiness is a butterfly; High By The Beach; How to disappear; Let The Light In; Love; Love song; Lust for Life; Mariners Apartment Complex; Meet Me in the Pale Moonlight; Norman fucking Rockwell; Paris, Texas; Ride; Ride Monologue; Summer Bummer; Summertime Sadness; The greatest; Venice Bitch; White Mustang; hope is a dangerous thing for a woman like me to have - but i have it",3.45,True,33
when,when,SCONJ,92,25,"A&W; Blue Jeans; Chemtrails Over the Country Club; Cherry; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Doin’ Time; Fingertips; Gods & Monsters; Heroin; High By The Beach; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; Norman fucking Rockwell; Off to the Races; Paris, Texas; Ride Monologue; Shades of Cool; Summer Bummer; The greatest; Ultraviolence; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",3.68,True,34
up,up,ADP,90,34,A&W; Blue Jeans; Brooklyn Baby; Carmen; Chemtrails Over the Country Club; Cherry; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Fingertips; Fuck it I love you; Get Free; Gods & Monsters; Happiness is a butterfly; How to disappear; Let The Light In; Love; Lust for Life; Margaret; Mariners Apartment Complex; National Anthem; Off to the Races; Radio; Summer Bummer; Summertime Sadness; The greatest; Ultraviolence; Video Games; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it,2.65,True,35
get,get,VERB,90,24,A&W; Born to Die; Brooklyn Baby; Carmen; Diet Mountain Dew (The Flight Demo); Fingertips; Get Free; Gods & Monsters; Heroin; High By The Beach; Let The Light In; Love; Meet Me in the Pale Moonlight; National Anthem; Norman fucking Rockwell; Off to the Races; Ride; Say Yes To Heaven; Summer Bummer; The greatest; Video Games; West Coast; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it,3.75,True,36
what,what,PRON,89,23,A&W; Blue Jeans; Born to Die; Brooklyn Baby; Chemtrails Over the Country Club; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fingertips; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Margaret; National Anthem; Norman fucking Rockwell; Off to the Races; Radio; Ride Monologue; Sad Girl; Summer Bummer; White Mustang,3.87,True,37
oh,oh,INTJ,88,17,A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Doin’ Time; Heroin; Love song; Lust for Life; Radio; Shades of Cool; Summertime Sadness; The greatest; Venice Bitch,5.18,False,38
ll,will,AUX,82,18,Blue Jeans; Born to Die; Chemtrails Over the Country Club; Cinnamon Girl; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Fingertips; Fuck it I love you; Happiness is a butterfly; Heroin; High By The Beach; Margaret; Mariners Apartment Complex; National Anthem; Say Yes To Heaven; Summertime Sadness; Venice Bitch; Young and Beautiful,4.56,True,39
no,no,ADV,81,23,"A&W; Blue Jeans; Chemtrails Over the Country Club; Cherry; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Get Free; Gods & Monsters; How to disappear; Lust for Life; Margaret; Mariners Apartment Complex; Meet Me in the Pale Moonlight; Paris, Texas; Radio; Ride Monologue; Venice Bitch; West Coast; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",3.52,True,40
wanna,wanna,PROPN,79,16,A&W; Carmen; Cinnamon Girl; Dark Paradise; Get Free; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; Let The Light In; Meet Me in the Pale Moonlight; Summer Bummer; Video Games; West Coast; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it,4.94,False,41
got,get,VERB,78,24,Born to Die; Brooklyn Baby; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Doin’ Time; Fuck it I love you; Get Free; Gods & Monsters; High By The Beach; How to disappear; Let The Light In; Lust for Life; Margaret; Meet Me in the Pale Moonlight; Off to the Races; Ride; Sad Girl; Say Yes To Heaven; Summer Bummer; Summertime Sadness; West Coast; White Mustang; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it,3.25,False,42
can,can,AUX,77,31,A&W; Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Cola; Dark Paradise; Did you know that there’s a tunnel under Ocean Blvd; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Fingertips; Gods & Monsters; Happiness is a butterfly; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Mariners Apartment Complex; Meet Me in the Pale Moonlight; National Anthem; Off to the Races; Radio; Ride; Ride Monologue; Salvatore; Ultraviolence; Venice Bitch; West Coast; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it,2.48,True,43
with,with,ADP,77,27,"Carmen; Chemtrails Over the Country Club; Cherry; Cola; Doin’ Time; Fingertips; Fuck it I love you; Gods & Monsters; Happiness is a butterfly; Love; Love song; Margaret; Mariners Apartment Complex; National Anthem; Off to the Races; Paris, Texas; Radio; Ride; Ride Monologue; Sad Girl; Summer Bummer; The greatest; Ultraviolence; Venice Bitch; Video Games; Young and Beautiful; hope is a dangerous thing for a woman like me to have - but i have it",2.85,True,44
cause,'cause,SCONJ,75,27,Blue Jeans; Born to Die; Brooklyn Baby; Carmen; Cherry; Diet Mountain Dew; Diet Mountain Dew (The Flight Demo); Fingertips; Get Free; Gods & Monsters; Heroin; High By The Beach; How to disappear; Let The Light In; Love; Love song; Lust for Life; Margaret; Mariners Apartment Complex; Norman fucking Rockwell; Off to the Races; Radio; Say Yes To Heaven; Shades of Cool; Ultraviolence; White Mustang; hope is a dangerous thing for a woman like me to have - but i have it,2.78,False,45
